reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
0b879702-b223-4ea2-a2d0-7a1622b59571,Ibrahim Raza,https://play-lh.googleusercontent.com/a-/ACB-R5RFQdtZCHnOGcxaib6-YAPGjTK9XeKYOlYvBBNP,Very bad app no use waste of money,1,0,2.0.76,2023-04-23 15:04:29,"Hi, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-23 15:13:09
2fc6cfe6-d83d-4164-a04d-d9ad1f915138,Kajal -20,https://play-lh.googleusercontent.com/a-/ACB-R5T9JTRm8pNSZTafhEhZEXHXnIcElzrQtKkuiCkjKA,Bakwaas app h koi bhi download mt krna mere rupay fas gye h nikal bhi nhi rhe h,1,0,2.0.76,2023-04-23 10:59:43,"Hi, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-23 16:11:16
c41e3bf4-c974-48f4-9efd-b87cae2afca0,Dorothy Kenny,https://play-lh.googleusercontent.com/a/AGNmyxYs-C9hftd-e7lb9jJdNCSbjNW6k_jJ_RbbBuQP=mo,Upi not showing,1,0,2.0.76,2023-04-22 20:23:32,"Hi, we are currently working on this feature and it will take some time. All the customers will be notified as and when we go live. Thank you so much for reaching out. Thanks",2023-04-23 15:10:53
61f7f8da-cc9e-4b08-9b2f-82f801044655,Ankit kushwaha,https://play-lh.googleusercontent.com/a-/ACB-R5T-UJy8-_Of_nfd930agV-rH0hubO4ax-AIx4WO4XU,Don't install When you install the app is not have any customers support you can pay a merchant accidentally your money are frzzee then junio isn't responsible for that therefore I was not recommended to install the app thankyou,1,0,,2023-04-22 13:08:53,"Hi, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-22 17:55:09
5a3afda8-1a83-4841-aad1-c81b11e34774,Devendra Tomar,https://play-lh.googleusercontent.com/a/AGNmyxYdeGjX16P1OPhklOq8m5vQ1of7IUN0IgsJJY1v=mo,My money dont recevr me please help me,1,0,2.0.76,2023-04-22 12:22:49,"Hi, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-22 12:39:54
e36f3b6b-a340-4a66-9cb3-82b4b63a7811,Love Janjua,https://play-lh.googleusercontent.com/a-/ACB-R5T7y2QPbI2A1ok2MJwJoSGQkAq1oVBSD6ZsdDw_,Ridiculous app which idiot made it Unable to withdraw money Forcing people to buy product Order there ridiculous card,1,0,,2023-04-18 19:46:27,"Hi, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-19 12:47:48
5f649599-49bc-46b7-a791-6c009ea59e8c,Mithun R Sadar,https://play-lh.googleusercontent.com/a/AGNmyxbv5Iu-O__v1St5jGQG5niHa_IzFmmH_mdHIOGI=mo,It's worst payment app it join hand with yeppee nodels and there was cash back option in it but this app it's expired code but it new paked on 8/10/22 So it is worst app it want make constmer and loss many and time waste don't download app also don't buy products which have cash back on junio it's all marketing stargy so don't download #ban these type frods and providers,1,0,,2023-04-17 19:48:28,"Hi, Yippiee Junio offer was valid till 31st Mar,2023. As mentioned on the app, the offer has now expired",2023-04-17 19:55:41
76469b4d-5e8f-4787-8950-eb30b8648096,Sonu Mangal,https://play-lh.googleusercontent.com/a/AGNmyxaXYSG8_5YGntg_1HR-KUmCaI8zuMN6CvVHCg6l=mo,The worst app i seen on play store once the money is added in it I don't think to gat tham back just the worst app I don't even want to give one star,1,0,2.0.76,2023-04-16 19:56:00,"Hi Sonu, this is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-17 13:25:17
0ea7c58c-3a4a-4496-8f69-e41f0a37fa49,renu Khandelwal,https://play-lh.googleusercontent.com/a-/ACB-R5R6jnGEYKRQ-5n-iu3IIqdH_9FgdOqdp6FWUNynVA,App Is Crashing after the lock update I am unable to get in to my acc without deleting and reinstalling the app Edit - Why Are You telling to go to help centre your help services are dumb they are not replying me,1,0,2.0.76,2023-04-16 16:40:13,"Hi Renu, This is not the kind of experience we want you to have. We request you to please reach out to us via the help section of the app. We are really eager to assist you. Thanks.",2023-04-11 14:37:57
9bae1afa-f116-4fd2-8554-9539b625af5e,Priyanshu Singh yadav,https://play-lh.googleusercontent.com/a-/ACB-R5RtZWJthDT33V1Hug78ocQzy2suH-puGMsmHEEw4w,are UPI ka option hi nahi hain 🤣 aur intna Ganda product maine Aaj Tak nahi dekha bhagwan mujhe oothale ye sab dhhokhlapan hain main tera dhhokhlapan nikalta hoon 🤣,1,0,2.0.76,2023-04-16 08:18:51,,
